time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-02-07T20:46:26.440Z,36.225,10.874,10,5.1,ms,125,88.4,,0.98,us,usp000dfp7,2014-11-07T01:24:57.086Z,"26 km SSE of Douane, Tunisia",earthquake,,,,13,reviewed,us,us
2005-02-07T20:05:37.470Z,36.097,10.907,10,4.7,mb,124,100,,0.94,us,usp000dfp6,2014-11-07T01:24:57.055Z,"36 km NNE of Skanes, Tunisia",earthquake,,,,20,reviewed,us,us
2005-02-06T23:51:17.000Z,42.351,13.223,10.3,2.8,md,11,72.2,,,us,usp000dfn2,2014-11-07T01:24:56.859Z,"3 km SW of Scoppito, Italy",earthquake,,,,,reviewed,rom,rom
2005-02-05T20:06:02.000Z,40.24,19.58,5,3.3,md,5,236.2,,,us,usp000dfjq,2014-11-07T01:24:56.546Z,"13 km SE of Orikum, Albania",earthquake,,,,,reviewed,ath,ath
2005-02-03T05:33:09.800Z,43.452,15.855,10,3.5,ml,15,189.9,,,us,usp000dfee,2014-11-07T01:24:55.127Z,"12 km SW of Rogoznica, Croatia",earthquake,,,,,reviewed,rom,grf
2005-02-03T03:35:53.800Z,39.559,15.859,12.8,3.2,md,9,163.2,,,us,usp000dfe6,2014-11-07T01:24:55.013Z,"1 km W of Cittadella del Capo, Italy",earthquake,,,,,reviewed,rom,ath
2005-02-02T13:41:50.100Z,44.291,9.154,9.1,2.8,ml,23,145.6,,,us,usp000dfdk,2014-11-07T01:24:54.800Z,"4 km WSW of Portofino, Italy",earthquake,,,,,reviewed,gen,gen
2005-02-02T02:09:16.000Z,43.156,15.428,10,4.2,ml,106,84.3,,,us,usp000dfcw,2014-11-07T01:24:54.258Z,"55 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,zamg
2005-01-31T11:19:20.600Z,39.664,16.866,5,3,md,7,135.2,,,us,usp000df9p,2014-11-07T01:24:50.133Z,"10 km NE of Mirto, Italy",earthquake,,,,,reviewed,rom,rom
2005-01-31T10:44:49.800Z,39.656,16.883,5,4.1,mb,69,78.3,,,us,usp000df9n,2014-11-07T01:24:50.126Z,"11 km ENE of Mirto, Italy",earthquake,,,,1,reviewed,rom,us
2005-01-30T10:03:32.220Z,44.821,7.801,0,2.9,ml,48,91.8,,,us,usp000df7k,2014-11-07T01:24:49.783Z,"2 km NW of Ceresole Alba, Italy",earthquake,,,,,reviewed,gen,gen
2005-01-29T20:23:48.950Z,42.642,18.892,22.8,3.1,ml,19,69.5,,,us,usp000df5f,2014-11-07T01:24:49.395Z,"15 km SSW of Nikši?, Montenegro",earthquake,,,,,reviewed,pdg,pdg
2005-01-28T17:57:42.700Z,38.819,15.203,233.7,4.1,mb,13,130.3,,1.15,us,usp000deze,2014-11-07T01:24:48.554Z,"40 km NE of Santa Marina Salina, Italy",earthquake,,9.5,,2,reviewed,us,us
2005-01-27T07:07:42.300Z,42.505,5.568,15,3.3,ml,61,158.9,,,us,usp000dehx,2014-11-07T01:24:45.459Z,"68 km SSW of Six-Fours-les-Plages, France",earthquake,,,,,reviewed,ldg,ldg
2005-01-26T19:28:22.100Z,45.619,6.822,3,2.8,ml,45,29.7,,,us,usp000deev,2014-11-07T01:24:45.019Z,"1 km ESE of Séez, France",earthquake,,,,,reviewed,ldg,ldg
2005-01-25T13:19:14.000Z,46.361,7.499,2,2.8,ml,52,60.2,,,us,usp000deap,2014-11-07T01:24:44.482Z,"5 km N of Montana, Switzerland",earthquake,,,,,reviewed,ldg,ldg
2005-01-25T01:58:31.700Z,39.69,19.7,5,3.3,md,6,234.5,,,us,usp000de95,2014-11-07T01:24:44.267Z,"3 km S of Agios Georgis, Greece",earthquake,,,,,reviewed,ath,ath
2005-01-24T01:27:25.100Z,37.98,19.92,5,3.5,md,7,240.9,,,us,usp000de5e,2014-11-07T01:24:43.808Z,"51 km WSW of Lixoúri, Greece",earthquake,,,,,reviewed,ath,ath
2005-01-23T19:49:13.800Z,39.78,19.29,2,3.5,md,6,248.7,,,us,usp000de4h,2014-11-07T01:24:43.421Z,"Greece-Albania border region",earthquake,,,,,reviewed,ath,ath
2005-01-23T02:30:12.090Z,45.095,7.507,25.1,2.8,ml,55,75.7,,,us,usp000de20,2014-11-07T01:24:43.159Z,"1 km W of Alpignano, Italy",earthquake,,,,,reviewed,gen,gen
2005-01-22T16:48:45.700Z,38.47,19.81,6,3.4,md,6,232.7,,,us,usp000de0z,2014-11-07T01:24:42.989Z,"62 km WNW of Lixoúri, Greece",earthquake,,,,,reviewed,ath,ath
2005-01-22T03:34:18.870Z,43.146,15.287,10,3,ml,23,205.2,,0.63,us,usp000ddzf,2014-11-07T01:24:42.804Z,"66 km W of Komiža, Croatia",earthquake,,,,,reviewed,us,ldg
2005-01-20T05:51:33.780Z,39.753,6.998,10,4.3,ml,87,158.9,,0.83,us,usp000ddup,2014-11-07T01:24:42.133Z,"126 km WNW of Buggerru, Italy",earthquake,,,,,reviewed,us,str
2005-01-19T14:46:51.500Z,47.32,7.13,5,3.1,ml,46,69.9,,,us,usp000ddsz,2014-11-07T01:24:41.933Z,"5 km WSW of Glovelier, Switzerland",earthquake,,,,,reviewed,str,ldg
2005-01-16T14:07:43.030Z,46.533,14.763,10,2.9,ml,22,53.5,,0.7,us,usp000ddfx,2014-11-07T01:24:39.892Z,"1 km S of Feistritz ob Bleiburg, Austria",earthquake,,,,,reviewed,us,zamg
2005-01-16T03:21:11.100Z,40.1,19.69,24,3.8,md,12,145.9,,,us,usp000ddec,2014-11-07T01:24:39.716Z,"4 km W of Himarë, Albania",earthquake,,,,,reviewed,ath,ath
2005-01-14T08:05:18.760Z,46.208,14.033,10,4.1,ml,111,39.5,,1.19,us,usp000dda7,2014-11-07T01:24:38.957Z,"9 km SE of Bohinjska Bistrica, Slovenia",earthquake,,,,,reviewed,us,grf
2005-01-14T07:58:12.040Z,46.185,14.002,10,4.3,ml,128,39.8,,0.96,us,usp000dda6,2014-11-07T01:24:38.943Z,"6 km NNE of Cerkno, Slovenia",earthquake,,,,,reviewed,us,grf
2005-01-13T07:15:38.890Z,43.145,15.298,10,3.8,ml,34,109,,0.85,us,usp000dd7p,2014-11-07T01:24:38.314Z,"65 km W of Komiža, Croatia",earthquake,,,,,reviewed,us,zamg
2005-01-10T18:37:26.640Z,44.296,16.51,12.2,3,md,20,172.9,,,us,usp000dczz,2014-11-07T01:24:36.688Z,"17 km NE of Bosansko Grahovo, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2005-01-09T03:49:12.300Z,43.075,15.357,10,3.1,ml,18,174.7,,0.71,us,usp000dcv4,2014-11-07T01:24:36.041Z,"60 km W of Komiža, Croatia",earthquake,,,,,reviewed,us,ldg
2005-01-05T11:42:58.360Z,44.34,18.16,10,3.2,ml,22,131.9,,1,us,usp000dckj,2014-11-07T01:24:34.435Z,"7 km S of Gostovi?i, Bosnia and Herzegovina",earthquake,,,,,reviewed,us,pdg
2005-01-01T21:22:43.200Z,39.72,19.92,10,3.5,md,6,120.9,,,us,usp000dccp,2014-11-07T01:24:31.738Z,"8 km SW of Ksamil, Albania",earthquake,,,,,reviewed,ath,ath
2004-12-31T16:03:25.100Z,38.44,19.75,12,3.4,md,4,250.3,,,us,usp000dca8,2014-11-07T01:24:28.062Z,"65 km WNW of Lixoúri, Greece",earthquake,,,,,reviewed,ath,ath
2004-12-31T02:32:45.800Z,42.673,15.604,10,3,ml,32,138.3,,,us,usp000dc8k,2014-11-07T01:24:27.717Z,"57 km SW of Komiža, Croatia",earthquake,,,,,reviewed,rom,ldg
2004-12-30T20:40:41.400Z,43.263,13.547,5,3.2,ml,81,123.8,,,us,usp000dc7u,2014-11-07T01:24:27.599Z,"3 km ENE of Corridonia, Italy",earthquake,,,,,reviewed,rom,ldg
2004-12-30T04:04:50.300Z,36.877,14.68,15.1,3.9,ml,31,137.3,,,us,usp000dc6g,2014-11-07T01:24:27.373Z,"6 km SW of Ragusa, Italy",earthquake,,,,,reviewed,rom,ldg
2004-12-30T04:03:38.900Z,39.23,19.98,18,3.2,md,4,188.4,,,us,usp000dc6f,2014-11-07T01:24:27.372Z,"18 km WNW of Gáïos, Greece",earthquake,,,,,reviewed,ath,ath
2004-12-29T22:40:35.790Z,45.724,10.875,10,3.8,ml,107,47.9,,1.17,us,usp000dc5h,2014-11-07T01:24:27.224Z,"5 km WSW of Avio, Italy",earthquake,,,,,reviewed,us,zamg
2004-12-27T19:10:09.100Z,37.887,17.647,10,3.1,md,10,264.9,,,us,usp000dbyt,2014-11-07T01:24:25.775Z,"112 km ESE of Monasterace Marina, Italy",earthquake,,,,,reviewed,rom,rom
2004-12-23T07:29:32.430Z,43.248,15.187,15,2.9,ml,12,205.8,,0.87,us,usp000db8f,2014-11-07T01:24:20.359Z,"70 km WSW of Primošten, Croatia",earthquake,,0,,,reviewed,us,zag
2004-12-23T00:49:14.400Z,43.145,15.371,10,3.4,ml,36,141.5,,,us,usp000db82,2014-11-07T01:24:20.321Z,"59 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,zamg
2004-12-22T07:45:19.200Z,39.74,19.04,2,3.4,md,4,310.6,,,us,usp000db6z,2014-11-07T01:24:20.208Z,"56 km W of Agios Georgis, Greece",earthquake,,,,,reviewed,ath,ath
2004-12-21T19:05:21.900Z,39.84,19.44,13,3.2,md,4,307.8,,,us,usp000db5t,2014-11-07T01:24:20.122Z,"25 km WNW of Agios Georgis, Greece",earthquake,,,,,reviewed,ath,ath
2004-12-20T16:32:22.140Z,43.11,15.205,10,3.6,ml,38,168.9,,0.91,us,usp000db3n,2014-11-07T01:24:19.815Z,"72 km W of Komiža, Croatia",earthquake,,,,,reviewed,us,zamg
2004-12-18T09:12:48.210Z,40.893,10.146,10,5.1,mb,273,60.6,,1.04,us,usp000daye,2014-11-07T01:24:18.867Z,"42 km ENE of San Teodoro, Italy",earthquake,,,,25,reviewed,us,us
2004-12-17T02:48:56.090Z,43.299,14.983,10,2.8,ml,10,213.4,,0.9,us,usp000davj,2014-11-07T01:24:18.315Z,"72 km SSW of Sali, Croatia",earthquake,,,,,reviewed,us,ldg
2004-12-17T01:42:00.620Z,43.067,15.186,10,4.3,ml,75,97.4,,0.89,us,usp000davb,2014-11-07T01:24:18.295Z,"73 km W of Komiža, Croatia",earthquake,,,,,reviewed,us,zamg
2004-12-17T00:17:17.710Z,43.176,14.978,10,3.4,ml,13,204.3,,1.18,us,usp000dav8,2014-11-07T01:24:18.285Z,"86 km S of Sali, Croatia",earthquake,,,,,reviewed,us,zamg
2004-12-16T14:39:09.750Z,42.902,18.306,11,2.8,ml,11,153.7,,,us,usp000dau9,2014-11-07T01:24:18.207Z,"10 km WNW of Bile?a, Bosnia and Herzegovina",earthquake,,,,,reviewed,pdg,pdg
2004-12-15T21:43:11.790Z,43.18,15.219,10,3,ml,9,156.6,,1,us,usp000dast,2014-11-07T01:24:18.074Z,"71 km WSW of Rogoznica, Croatia",earthquake,,,,,reviewed,us,zamg
2004-12-15T06:59:20.700Z,36.338,15.59,5,3.8,ml,31,214.6,,,us,usp000darq,2014-11-07T01:24:17.539Z,"55 km SE of Portopalo di Capo Passero, Italy",earthquake,,,,,reviewed,rom,rom
2004-12-15T02:10:14.600Z,43.073,15.205,10,3.1,md,23,165.5,,,us,usp000dar9,2014-11-07T01:24:17.477Z,"72 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-12-15T01:10:50.800Z,42.768,13.76,5,3.6,md,116,53.6,,,us,usp000dar1,2014-11-07T01:24:17.454Z,"3 km SW of Sant'Omero, Italy",earthquake,,,,,reviewed,rom,pdg
2004-12-14T06:58:39.500Z,44.759,7.627,19,2.8,ml,52,86.3,,,us,usp000danu,2014-11-07T01:24:16.737Z,"1 km SE of Piobesi Torinese, Italy",earthquake,,,,,reviewed,ldg,gen
2004-12-13T20:09:58.700Z,42.42,13.074,10,2.8,md,16,71.3,,,us,usp000damw,2014-11-07T01:24:16.510Z,"0 km NNW of Antrodoco, Italy",earthquake,,,,,reviewed,rom,rom
2004-12-12T19:10:45.800Z,43.156,15.134,10,3,md,17,153.3,,,us,usp000daja,2014-11-07T01:24:16.171Z,"79 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-12-12T11:52:32.600Z,40.83,10.16,10,4.3,mb,124,59.2,,,us,usp000dahs,2014-11-07T01:24:16.101Z,"40 km ENE of Budoni, Italy",earthquake,,,,5,reviewed,rom,us
2004-12-12T11:52:14.500Z,40.861,10.142,10,3.8,ml,114,105.3,,,us,usp000dahr,2014-11-07T01:24:16.090Z,"40 km ENE of Budoni, Italy",earthquake,,,,,reviewed,rom,ldg
2004-12-12T07:43:31.700Z,41.736,15.853,21.6,3.1,md,20,160.1,,,us,usp000daha,2014-11-07T01:24:16.004Z,"9 km WNW of Monte Sant'Angelo, Italy",earthquake,,,,,reviewed,rom,rom
2004-12-12T02:37:22.200Z,43.145,15.42,10,3.1,md,26,174.2,,,us,usp000dagt,2014-11-07T01:24:15.952Z,"55 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-12-11T21:26:05.200Z,41.676,14.9,11.6,3,md,18,129.3,,,us,usp000dage,2014-11-07T01:24:15.917Z,"4 km SW of Bonefro, Italy",earthquake,,,,,reviewed,rom,rom
2004-12-11T20:11:21.600Z,43.169,15.402,10,3.2,md,33,163,,,us,usp000dag9,2014-11-07T01:24:15.887Z,"57 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-12-11T13:23:12.900Z,43.139,15.465,10,3.1,md,7,200.4,,,us,usp000dafr,2014-11-07T01:24:15.809Z,"52 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-12-10T23:30:31.400Z,41.555,14.791,4.3,3,md,22,55.8,,,us,usp000daen,2014-11-07T01:24:15.702Z,"3 km SE of Toro, Italy",earthquake,,,,,reviewed,rom,rom
2004-12-10T21:38:17.400Z,43.188,15.424,10,3.3,ml,33,164,,,us,usp000daeg,2014-11-07T01:24:15.680Z,"56 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,ldg
2004-12-10T19:34:44.800Z,43.176,15.613,10,3.2,ml,31,181.6,,,us,usp000dae7,2014-11-07T01:24:15.650Z,"41 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,ldg
2004-12-09T20:51:08.100Z,42.815,13.793,5,2.9,md,37,152.6,,,us,usp000dacv,2014-11-07T01:24:15.428Z,"1 km SE of Torano Nuovo, Italy",earthquake,,,,,reviewed,rom,rom
2004-12-09T02:44:25.300Z,42.79,13.791,5,4.3,mb,227,21.5,,,us,usp000dabe,2014-11-07T01:24:15.192Z,"0 km E of Sant'Omero, Italy",earthquake,,,,12,reviewed,rom,us
2004-12-08T07:17:09.200Z,40.09,19.59,7,3.5,md,11,91.5,,,us,usp000daaa,2014-11-07T01:24:15.061Z,"13 km W of Himarë, Albania",earthquake,,,,,reviewed,ath,ath
2004-12-08T05:40:31.400Z,43.153,15.485,10,3,md,18,166,,,us,usp000daa3,2014-11-07T01:24:15.026Z,"50 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-12-08T03:02:07.900Z,39.83,19.88,10,3.5,md,10,99.2,,,us,usp000da9u,2014-11-07T01:24:15.004Z,"6 km NE of Acharávi, Greece",earthquake,,,,,reviewed,ath,ath
2004-12-07T14:59:01.200Z,39.76,19.65,21,4.1,ml,32,85.3,,,us,usp000da8z,2014-11-07T01:24:14.941Z,"5 km NW of Agios Georgis, Greece",earthquake,,,,,reviewed,ath,ath
2004-12-07T14:43:45.300Z,39.71,19.8,18,3.4,md,4,183.3,,,us,usp000da8y,2014-11-07T01:24:14.940Z,"8 km NNW of Kontokáli, Greece",earthquake,,,,,reviewed,ath,ath
2004-12-07T14:32:45.900Z,39.94,19.67,15,4.2,mb,116,56.9,,,us,usp000da8x,2014-11-07T01:24:14.930Z,"19 km SSW of Himarë, Albania",earthquake,,,,8,reviewed,ath,us
2004-12-07T02:19:35.800Z,46.099,12.349,5,3.5,ml,86,50.4,,,us,usp000da7x,2014-11-07T01:24:14.796Z,"2 km SSW of Farra d'Alpago, Italy",earthquake,,,,,reviewed,rom,zamg
2004-12-06T14:41:00.800Z,44.48,6.78,5,2.8,ml,38,50.4,,,us,usp000da6q,2014-11-07T01:24:14.604Z,"8 km NNE of Jausiers, France",earthquake,,,,,reviewed,str,gen
2004-12-06T11:05:31.800Z,37.957,13.945,16.9,2.8,md,9,98.7,,,us,usp000da6d,2014-11-07T01:24:14.416Z,"2 km WSW of Gratteri, Italy",earthquake,,,,,reviewed,rom,rom
2004-12-06T07:13:59.500Z,40.723,15.427,3.7,3,md,16,74.2,,,us,usp000da60,2014-11-07T01:24:14.376Z,"6 km WSW of Muro Lucano, Italy",earthquake,,,,,reviewed,rom,rom
2004-12-06T02:32:27.700Z,43.156,15.404,10,3.1,ml,26,173.4,,,us,usp000da5h,2014-11-07T01:24:14.283Z,"57 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,ldg
2004-12-06T01:52:17.700Z,47.396,7.902,2,2.9,ml,85,15.4,,,us,usp000da5d,2014-11-07T01:24:14.265Z,"3 km E of Läufelfingen, Switzerland",earthquake,,,,,reviewed,ldg,ldg
2004-12-05T19:52:26.300Z,43.052,15.705,10,2.9,md,12,195.1,,1.28,us,usp000da4n,2014-11-07T01:24:14.192Z,"31 km W of Komiža, Croatia",earthquake,,,,,reviewed,us,rom
2004-12-05T14:40:20.300Z,43.117,15.355,10,2.9,md,12,171.1,,,us,usp000da3s,2014-11-07T01:24:14.068Z,"60 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-12-05T03:38:10.200Z,38.194,15.901,9.5,2.9,md,12,100.9,,,us,usp000da26,2014-11-07T01:24:13.851Z,"4 km SSW of Delianuova, Italy",earthquake,,,,,reviewed,rom,rom
2004-12-04T22:47:59.300Z,45.905,11.989,3.6,3.3,ml,39,156,,,us,usp000da1g,2014-11-07T01:24:13.610Z,"1 km NNE of Valdobbiadene, Italy",earthquake,,,,,reviewed,rom,zamg
2004-12-04T22:45:39.700Z,45.919,11.964,8.6,3,ml,31,154.5,,,us,usp000da1f,2014-11-07T01:24:13.605Z,"0 km ENE of Segusino, Italy",earthquake,,,,,reviewed,rom,zamg
2004-12-04T22:20:50.000Z,45.942,11.996,5.2,3.6,ml,123,65.8,,,us,usp000da1e,2014-11-07T01:24:13.592Z,"4 km NE of Segusino, Italy",earthquake,,,,,reviewed,rom,str
2004-12-04T21:03:43.800Z,43.104,15.47,10,3.4,ml,37,176.9,,,us,usp000da16,2014-11-07T01:24:13.551Z,"51 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,ldg
2004-12-04T20:39:33.500Z,43.175,15.484,10,3.5,ml,51,166.1,,,us,usp000da14,2014-11-07T01:24:13.544Z,"51 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,ldg
2004-12-04T19:36:24.700Z,39.64,19.92,8,3.6,md,10,89.5,,,us,usp000da0u,2014-11-07T01:24:13.525Z,"1 km N of Corfu, Greece",earthquake,,,,,reviewed,ath,ath
2004-12-04T14:49:53.600Z,43.144,15.407,10,3.1,ml,28,173.3,,,us,usp000da05,2014-11-07T01:24:13.460Z,"56 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,ldg
2004-12-04T05:39:13.000Z,36.507,11.038,10,3,md,8,316.6,,,us,usp000d9yg,2014-11-07T01:24:13.153Z,"17 km ESE of Korba, Tunisia",earthquake,,,,,reviewed,rom,rom
2004-12-04T02:16:11.300Z,43.082,15.459,10,4.5,mb,200,23.6,,,us,usp000d9y6,2014-11-07T01:24:13.077Z,"51 km W of Komiža, Croatia",earthquake,,,,2,reviewed,rom,us
2004-12-03T22:28:59.370Z,44.347,7.269,15.6,3.2,ml,94,32.7,,,us,usp000d9xt,2014-11-07T01:24:13.011Z,"4 km NW of Demonte, Italy",earthquake,,,,,reviewed,gen,gen
2004-12-03T20:39:10.200Z,43.083,15.48,10,3.2,ml,36,176.4,,,us,usp000d9xq,2014-11-07T01:24:12.990Z,"50 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,zamg
2004-12-03T10:18:10.500Z,43.116,15.456,10,3.6,md,24,157.1,,,us,usp000d9wv,2014-11-07T01:24:12.806Z,"52 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,pdg
2004-12-03T09:47:57.700Z,43.182,15.675,10,3.4,ml,30,194,,,us,usp000d9wr,2014-11-07T01:24:12.786Z,"37 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,ldg
2004-12-03T08:54:37.200Z,38.172,15.278,14.5,2.9,md,17,65.3,,,us,usp000d9wp,2014-11-07T01:24:12.779Z,"0 km ENE of San Filippo del Mela, Italy",earthquake,,,,,reviewed,rom,rom
2004-12-03T08:13:14.900Z,43.087,15.504,10,4.8,mwc,267,15.3,,,us,usp000d9wk,2016-11-10T00:54:01.022Z,"48 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,hrv
2004-12-03T01:46:15.900Z,43.112,15.393,10,3.1,ml,30,172.4,,,us,usp000d9vn,2014-11-07T01:24:12.519Z,"57 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,ldg
2004-12-02T00:40:47.600Z,43.148,15.497,10,3.2,ml,36,177.1,,,us,usp000d9s0,2014-11-07T01:24:11.349Z,"49 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,ldg
2004-12-01T17:55:34.530Z,39.54,15.796,239.8,2.8,md,25,68.6,,1.5,us,usp000d9r9,2014-11-07T01:24:11.032Z,"7 km WSW of Cittadella del Capo, Italy",earthquake,,6.4,,,reviewed,us,rom
2004-12-01T00:39:34.800Z,43.177,15.584,10,3,md,12,253.7,,,us,usp000d9pn,2014-11-07T01:24:09.879Z,"44 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-11-30T17:30:38.600Z,43.18,15.728,10,2.9,md,9,181,,,us,usp000d9nz,2014-11-07T01:24:07.558Z,"33 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-11-30T15:11:28.530Z,44.82,8.409,8.6,3,ml,59,80.3,,,us,usp000d9np,2014-11-07T01:24:07.514Z,"2 km N of Castelnuovo Belbo, Italy",earthquake,,,,,reviewed,gen,ldg
2004-11-30T13:14:12.400Z,45.081,6.46,2,2.8,ml,57,33.2,,,us,usp000d9ne,2014-11-07T01:24:07.484Z,"9 km SSE of Valloire, France",earthquake,,,,,reviewed,ldg,ldg
2004-11-30T00:14:56.400Z,43.141,15.418,10,3,md,8,121.9,,,us,usp000d9mc,2014-11-07T01:24:07.394Z,"56 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-11-29T20:09:41.300Z,43.136,15.54,10,3.4,ml,58,98.9,,,us,usp000d9kx,2014-11-07T01:24:07.344Z,"46 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,zamg
2004-11-29T06:49:05.460Z,43.071,15.338,10,3.3,md,18,94.9,,1.18,us,usp000d9jh,2014-11-07T01:24:07.214Z,"61 km W of Komiža, Croatia",earthquake,,,,,reviewed,us,pdg
2004-11-29T06:21:51.500Z,43.072,15.468,10,4.3,mb,156,28.5,,,us,usp000d9jc,2014-11-07T01:24:07.181Z,"51 km W of Komiža, Croatia",earthquake,,,,4,reviewed,rom,us
2004-11-29T05:14:00.000Z,42.944,15.425,10,3.1,ml,17,100.7,,,us,usp000d9j9,2014-11-07T01:24:07.032Z,"55 km WSW of Komiža, Croatia",earthquake,,,,,reviewed,rom,zamg
2004-11-29T03:33:58.100Z,38.114,12.38,9.8,2.8,md,6,212.1,,,us,usp000d9j4,2014-11-07T01:24:07.023Z,"17 km NW of Trapani, Italy",earthquake,,,,,reviewed,rom,rom
2004-11-29T01:08:10.800Z,43.069,15.361,10,4.4,mb,153,23.6,,,us,usp000d9hw,2014-11-07T01:24:06.992Z,"59 km W of Komiža, Croatia",earthquake,,,,2,reviewed,rom,us
2004-11-28T21:55:36.050Z,43.021,15.45,10,3,ml,9,94.3,,1.36,us,usp000d9hj,2014-11-07T01:24:06.968Z,"52 km W of Komiža, Croatia",earthquake,,,,,reviewed,us,zamg
2004-11-28T16:22:53.400Z,43.097,15.518,10,3.5,ml,58,66.9,,,us,usp000d9gy,2014-11-07T01:24:06.796Z,"47 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,zamg
2004-11-28T15:44:08.300Z,38.135,11.957,5,3.4,md,29,182.7,,,us,usp000d9gv,2014-11-07T01:24:06.790Z,"39 km NW of Favignana, Italy",earthquake,,,,,reviewed,rom,rom
2004-11-28T15:18:49.300Z,43.036,15.433,10,3.4,ml,46,94,,,us,usp000d9gt,2014-11-07T01:24:06.784Z,"53 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,zamg
2004-11-28T11:05:01.900Z,43.113,15.533,10,3.6,ml,68,86.9,,,us,usp000d9gf,2014-11-07T01:24:06.754Z,"46 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,zamg
2004-11-28T06:59:41.400Z,43.085,15.4,10,3.1,ml,31,173.2,,,us,usp000d9fx,2014-11-07T01:24:06.692Z,"56 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,zamg
2004-11-28T06:49:46.100Z,43.194,15.376,10,3.2,md,53,172.7,,,us,usp000d9fw,2014-11-07T01:24:06.687Z,"60 km SW of Rogoznica, Croatia",earthquake,,,,,reviewed,rom,rom
2004-11-28T05:09:06.900Z,43.093,15.284,10,3,ml,33,104.5,,,us,usp000d9fn,2014-11-07T01:24:06.670Z,"66 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,zamg
2004-11-28T05:05:11.600Z,43.171,15.504,10,3,md,31,99.6,,,us,usp000d9fm,2014-11-07T01:24:06.667Z,"50 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-11-28T04:38:49.700Z,43.143,15.456,10,3.3,ml,62,98,,,us,usp000d9ff,2014-11-07T01:24:06.652Z,"53 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,ldg
2004-11-28T04:21:21.760Z,43.225,15.249,10,3.4,ml,50,97.6,,1.19,us,usp000d9fd,2014-11-07T01:24:06.640Z,"67 km WSW of Rogoznica, Croatia",earthquake,,,,,reviewed,us,zamg
2004-11-28T01:53:44.230Z,43.091,15.37,10,2.9,ml,17,105.4,,0.99,us,usp000d9ew,2014-11-07T01:24:06.482Z,"59 km W of Komiža, Croatia",earthquake,,,,,reviewed,us,ldg
2004-11-28T01:51:18.600Z,43.134,15.498,10,3.1,md,53,108.5,,,us,usp000d9ev,2014-11-07T01:24:06.477Z,"49 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-11-28T00:56:27.900Z,43.134,15.539,10,3.6,ml,79,75.6,,,us,usp000d9eq,2014-11-07T01:24:06.456Z,"46 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,grf
2004-11-27T20:39:14.700Z,43.172,15.284,10,3,md,29,96.5,,,us,usp000d9e6,2014-11-07T01:24:06.370Z,"67 km WNW of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-11-27T19:27:47.300Z,43.117,15.465,10,2.9,md,13,113.2,,,us,usp000d9e3,2014-11-07T01:24:06.364Z,"51 km W of Komiža, Croatia",earthquake,,,,,reviewed,rom,rom
2004-11-27T16:47:35.990Z,43.051,15.382,10,3.3,ml,23,170.8,,0.85,us,usp000d9du,2014-11-07T01:24:06.335Z,"57 km W of Komiža, Croatia",earthquake,,,,,reviewed,us,zamg
